*GLOBAL*,Conventions,"COARDS, CF-1.6, ACDD-1.3, NCCSV-1.0"
*GLOBAL*,cdm_data_type,"Trajectory"
*GLOBAL*,cdm_trajectory_variables,"trajectory_id"
*GLOBAL*,comment,"NOAA PMEL Gravimetrically-determined Aerosol Mass - collected with 2 stage impactors\nTwo-stage multi-jet cascade impactors (Berner et al., 1979) sampling air at the indicated target sample RH were used to determine sub- and supermicron aerosol mass concentrations. The RH of the sampled air stream was measured a few inches upstream from the impactor. The 50% aerodynamic cutoff diameters, D50,aero, were 1.1 and 10 um. Submicron refers to particles with Daero < 1.1 um at 55% RH and supermicron refers to particles with 1.1 um < Daero < 10 um at 55% RH.\n\nThe impaction stage at the inlet of the impactor was coated with silicone grease to prevent the bounce of larger particles onto the downstream stages. Millipore Fluoropore films were used as the collection substrate in the impaction stage and a Millipore Fluoropore filter (1.0-um pore size) was used for the backup filter. Films were cleaned in an ultrasonic bath in 10% H2O2 for 30 min, rinsed in distilled, deionized water, and dried in an NH3- and SO2-free glove box.\n\nFilms and filters were weighed at PMEL with a Cahn Model 29 and Mettler UMT2 microbalance, respectively. The balances are housed in a glove box kept at a humidity of 65 \u00b1 4%. The resulting mass concentrations from the gravimetric analysis include the water mass that is associated with the aerosol at 65% RH.\n\nThe glove box was continually purged with room air that had passed through a scrubber of activated charcoal, potassium carbonate, and citric acid to remove gas phase organics, acids, and ammonia. Static charging, which can result in balance instabilities, was minimized by coating the walls of the glove box with a static dissipative polymer (Tech Spray, Inc.), placing an anti-static mat on the glove box floor, using anti-static gloves while handling the substrates, and exposing the substrates to a 210Po source to dissipate any charge that had built up on the substrates. Before and after sample collection, substrates were stored double-bagged with the outer bag containing citric acid to prevent absorption of gas phase ammonia. More details of the weighing procedure can be found in Quinn and Coffman [1998].\n\nConcentrations are reported as ug/m3 at STP (25C and 1 atm).\n\nBerner et al., Sci. Total Environ., 13, 245 - 261, 1979.\nQuinn et al., J. Geophys. Res., 105, 6785 - 6805, 2000."
*GLOBAL*,contributor_name,"Quinn, Patricia K/NOAA-PMEL/Phone: 206-526-6892 /Address: 7600 Sand Pt. Wy. NE,Seattle,WA 98115 /email: patricia.k.quinn@noaa.gov"
*GLOBAL*,creator_name,"Johnson, James"
*GLOBAL*,creator_email,"james.e.johnson@noaa.gov"
*GLOBAL*,creator_url,""
*GLOBAL*,history,""
*GLOBAL*,platform,"Atlantis"
*GLOBAL*,product_version,"0"
*GLOBAL*,project,"CalNex"
*GLOBAL*,sourceUrl,""
*GLOBAL*,title,"PMEL Atmospheric Chemistry CalNex total_mass data"
*GLOBAL*,featureType,"Trajectory"
*GLOBAL*,target_sample_rh,"60%"
*GLOBAL*,infoUrl,"https://saga.pmel.noaa.gov/data/index.html"
time,*DATA_TYPE*,string
time,_CoordinateAxisType,"Time"
time,axis,"T"
time,ioos_category,"Time"
time,long_name,"Datetime UTC"
time,standard_name,"time"
time,source_name,"datetime_utc"
time,time_origin,"01/01/1970 00:00"
time,time_precision,"1970-01-01T00:00:00Z"
time,units,"yyyy-MM-ddTHH:MM:ssZ"
trajectory_id,*DATA_TYPE*,string
trajectory_id,cf_role,"trajectory_id"
trajectory_id,ioos_category,"Identifier"
trajectory_id,long_name,"Trajectory ID"
duration,*DATA_TYPE*,int
duration,long_name,"Duration"
duration,units,"second"
latitude,*DATA_TYPE*,double
latitude,long_name,"Latitude"
latitude,units,"degrees_north"
latitude,instrument,"GPS"
latitude,source,"surface observation"
latitude,valid_min,-90.0
latitude,valid_max,90.0
latitude,uncertainty,""
latitude,standard_name,"latitude"
latitude,history,""
latitude,comment,""
latitude,description,""
latitude,_CoordinateAxisType,"Lat"
latitude,axis,"Y"
latitude,ioos_category,"Location"
longitude,*DATA_TYPE*,double
longitude,long_name,"Longitude"
longitude,units,"degrees_east"
longitude,instrument,"GPS"
longitude,source,"surface observation"
longitude,valid_min,-180.0
longitude,valid_max,180.0
longitude,uncertainty,""
longitude,standard_name,"longitude"
longitude,history,""
longitude,comment,""
longitude,description,""
longitude,_CoordinateAxisType,"Lon"
longitude,axis,"X"
longitude,ioos_category,"Location"
altitude,*DATA_TYPE*,double
altitude,long_name,"height above mean sea level"
altitude,units,"m"
altitude,instrument,""
altitude,source,""
altitude,valid_min,0
altitude,valid_max,None
altitude,uncertainty,""
